PPC_spaceloc,APC_spaceloc,LO_toolloc,PFS_toolloc,2D,3D,distance,feature,luminance,non_tool,space,tool
,,,,4.588258100719,1.4859668452772998,1.8884352189452007,2.6617298131191003,2.1146947497482005,8.553122537239998,0.12005316305837999,6.6943820655499975
,,,,4.1954891241039975,2.7465895262280005,0.2739829731709901,2.275735714116799,0.20853186208715,6.105221130275003,2.2707516227994,5.418598603408002
,,,,3.7013708445420006,3.0823226916069,-0.28517005999563005,3.1635829508078013,0.12372727055999999,5.935375160189299,2.639451566777299,4.974593412736972
,,,,6.855699260853,5.788448882468,0.8634351641283879,7.458532540284999,1.2483487637199926,11.073518093986003,5.841188065418001,9.991736072680999
,,,,5.125309261483,3.6708006933449995,0.50268767719458,5.614832848848,0.44042462230309987,5.847001621800003,5.126424472330999,5.378587611988
,,,,2.417836533309001,1.1185311520158,-0.2522855515207,4.037930020408001,-0.9877574037868996,6.389692284446002,3.5717345589390006,5.3403375909638
,,,,2.9538624693722006,1.8532635236871402,3.209610311396001,3.4124172136429998,1.3738443442223,0.49943859534212975,3.328063714347002,1.5229989398218
,,,,15.789614984880002,13.727938815637003,8.45340317005,12.567205485169996,5.147144579975003,12.100443272669999,14.881683559359999,12.083425933605001
,,,,-0.2335947224984399,2.483311833315799,1.4885064344171999,1.6784619100169993,0.47890868804639974,-1.6891867004858998,5.064611690066999,0.5012554837150002
,,,,3.8022386370089993,5.057215872685001,2.861100755436699,6.562915104711703,1.14382601014683,5.062103630809203,8.097522782177498,5.5018699977409
,,,,3.300118496892,2.1319549190932,0.9392657400434201,4.315300342759801,0.4282476309411799,5.7222570813689995,7.061912372616999,6.373590427377701
,,,,3.2052368355830003,2.7600624549806008,2.6236092009174006,0.9764180258074999,2.08288549520248,2.0195618831552604,2.0458393093363,2.519649989287
,,,,1.3140733172202002,2.7202644655037007,1.5028720695608002,3.6250702264272285,0.7097791889129199,2.8809515344476995,5.682610027319701,4.2374524018440995
,,,,5.873958234965499,4.1980828416390015,3.4451917466650013,3.5517309396071983,2.5883905793489403,4.973037339553401,4.986604273077003,4.419870866832903
,,,,5.701293320056303,6.705501996265,4.550673487237003,2.945477865947999,3.4042419337167997,1.717993989633001,7.851284739916995,2.2987852930700994
,,,,9.593208905025893,7.223571141596003,5.651171078476241,8.7677800682377,3.1697758094302997,7.096247123860004,12.631349414899994,6.458076655391596
,,,,-2.0487228647236004,-1.1085017659703,3.3450360465268,0.2421454749069399,1.8710620939125002,-1.9134764296650997,3.9299236324729,-0.7849889216083302
,,,,7.754317295513602,5.734497797509,5.744686032699002,4.474382360938302,3.602883681099099,2.9363218024194397,6.239399354442001,3.657381020268501
,,,,2.2248450168074987,2.6916330952772,2.898610232740001,3.3663526051676915,1.6535003651224998,1.179679789709,5.0564512256444,3.714206055742998
,,,,4.8199323972757995,3.5847834893872,4.081223411095301,1.0568639770195374,2.0575906405976,0.5529629442648003,3.475867962242999,3.33715433055
,,,,1.3698323599148994,3.575290957539599,2.1299230602741153,1.1600992417246998,1.20841804850372,-0.8559091197938303,3.6218066633638,0.9486007564975
,,,,9.59102793071,9.005037657250002,5.108559399243,11.103809041765997,3.526913339813,6.204720686424,12.173891140560004,8.576854576539002
,,,,0.3929595238200199,-0.6671889190176699,1.1416056159506998,4.409304400679999,0.7652895986030002,1.2139270409436,6.420852730725999,4.061084837031999
,,,,2.596460216687301,1.9415735668274003,1.9459915100155003,1.3655784084202,1.4781263120306998,1.4629930705731697,4.034986605087497,1.7065523246217997
,,,,-2.902304863332999,-0.5206421604830002,1.0437314420700998,1.1919525289539001,0.39706054988836215,-0.183628588232814,3.8116373112059985,1.8018985190004004
,,,,4.3576106141809,1.2352744604240002,5.651732955936998,3.7209408135239,4.3527110998978,2.1042723300267996,5.7694904329479995,2.8777103560082993
,,,,-0.8319169562086003,1.7568650459254989,0.8241365057698598,-0.6061213698647998,0.05598575528870002,2.1369280853914994,4.326339937864998,2.5829083876197
,,,,0.13875011892090014,-0.5295945345682999,2.8525897252670007,0.9114855758263107,0.6356591164288199,-0.4441776323978002,6.284443696317001,-0.42765246648413
,,,,-2.4422171144442,-2.5914615175477,2.960332473657999,0.1965913767228,1.2217159519478002,-2.4471025686489,4.911261605582001,-0.5112484680749
,,,,1.8118190465876003,2.7445651397821003,3.731243291731602,3.743211862012899,1.6250981023496,0.2957616251406003,6.367637636130997,3.0848733776250197
