stim1,stim2,lLO_toolloc,lPFS_toolloc,lPPC_spaceloc,lAPC_spaceloc,lPPC_depthloc,lPPC_distloc,lAPC_depthloc,lAPC_distloc,lPPC_toolloc,lAPC_toolloc,rLO_toolloc,rPFS_toolloc,rPPC_spaceloc,rAPC_spaceloc,rPPC_depthloc,rPPC_distloc,rAPC_depthloc,rAPC_distloc,rPPC_toolloc,rAPC_toolloc,cornet_s,skel,gbj
camera_5,guitar_2,1.11569633,1.025425325,1.174852444,0.900296778,0.702089114,0.860203976,0.450096924,0.94366937,1.181743583,0.843351684,1.30095825,1.147742146,1.158603499,0.940061071,1.048797534,1.327506623,1.208564202,1.113865226,1.131077813,1.318539412,0.2382355,20.47843731,131.65
camera_5,guitar_3,1.024716594,1.201802131,1.16590042,1.439483055,0.954933156,1.12018903,1.265427051,1.335253692,1.163199023,1.070627608,1.11831444,1.1382695,1.096393306,0.962631298,1.094132729,0.976494835,1.486713641,0.988911417,0.836348478,0.969111054,0.22237265,24.2695391,132.1
camera_5,guitar_4,1.224612322,0.970138035,1.039945398,1.04437322,0.713003958,0.878653864,0.689728074,0.885347044,1.256005656,1.004754952,1.192087354,1.19933278,1.146408802,0.966628509,1.187602088,1.316544618,1.418505264,1.106031376,1.116363609,1.048910577,0.25936085,21.70188023,135.77
camera_5,guitar_5,1.204784241,1.041091422,0.685577927,1.011634858,1.62467698,0.524895856,1.327553605,0.907442122,1.219265326,1.164108915,1.04901394,1.072558392,0.992926868,0.945567232,0.873890103,1.102628819,1.150659212,0.920442136,1.582279592,1.296213067,0.28843457,22.23207509,132.3
camera_5,lamp_1,0.998509269,1.040806051,1.07290267,1.159004583,0.399251335,0.897707567,0.922986709,1.204380107,1.358734117,1.364536534,1.011368143,0.878875376,1.324827184,0.993847192,0.775304313,1.257288281,0.991708258,1.491329003,0.966574649,1.040428144,0.190344,20.22919411,123.54
camera_5,lamp_2,1.105317523,1.104413547,0.822022041,1.015099062,0.379156482,1.20958221,1.105151285,1.338225462,1.158991308,0.885452892,0.915549723,1.109874948,1.11846683,1.110673585,0.737109014,1.208292645,0.819870006,0.999957178,0.948932638,0.890160621,0.2393343,26.75380339,142.29
camera_5,lamp_3,1.261217033,1.041294907,1.34743197,1.009509848,1.621732223,1.05290983,1.270890985,1.293730349,1.024569929,1.121159664,0.766261942,0.979052165,0.927786245,1.050857432,0.928648862,1.035558341,0.522437017,1.049892883,1.025393757,0.99012847,0.17726046,18.10470986,125.02
camera_5,lamp_4,1.097669886,0.747289234,1.167029455,1.374135052,0.969486722,0.983853897,1.015556689,0.928121268,1.176718729,0.701963846,1.292828267,0.930693604,1.043656067,0.986018267,0.95390051,1.292460989,1.200823702,0.882021801,1.567790458,1.093665692,0.24449676,29.10906007,144.69
camera_5,lamp_5,1.377369063,0.935765706,1.082728617,1.284853305,1.833602,1.28205996,1.124636117,0.961018808,1.213946197,1.017843661,1.269031669,0.939061538,1.161933402,1.193150762,1.564448063,1.321601266,1.518034176,1.027801801,1.052939188,1.305220891,0.2557989,25.59501867,128.38
car_1,car_2,0.812771477,1.065907964,0.921035682,0.972436732,0.916328949,0.655553601,1.077398949,1.182782908,1.094377991,0.804256117,1.073702304,0.958107569,0.988437689,0.765772994,1.181784532,0.916701132,1.173844725,1.270277607,0.475637009,0.921326278,0.1554981,6.12506454,101.33
car_1,car_3,1.046164779,1.175786747,0.762950793,0.83294259,1.61415012,1.029194612,1.004990367,1.003336512,1.132341165,1.172184217,1.175228541,1.192685539,1.134749318,1.006886714,1.102964456,0.914080119,1.255885654,0.871826659,0.954478017,0.744196662,0.1295294,9.452426605,107.88
car_1,car_4,0.702940158,1.053579871,1.235435066,1.125475344,0.643206172,1.101212487,0.847980579,0.83151704,0.790729458,0.990680432,0.721798533,0.820964171,0.851237869,1.01693831,0.959010726,0.701874266,0.95855244,0.850438154,1.308991431,1.213625806,0.1300368,10.63913228,113.64
car_1,car_5,1.195305358,1.031253599,1.12368657,1.095796117,1.457661928,0.915505398,1.255500711,1.215889387,1.233005709,1.285341098,1.147754825,1.228117767,0.797870086,1.047284883,1.356348458,1.178770706,1.134029537,1.10196715,0.670819534,0.925335687,0.142561,15.57795135,122.11
car_1,guitar_1,0.800945768,1.222253341,1.323284724,1.298637132,0.998376285,0.87688674,0.957940227,0.893593597,0.874610023,0.864689149,1.010584867,0.867355807,0.839377618,0.916111586,1.526571449,1.042180206,1.045830961,0.811594961,0.66682121,0.944774077,0.2712186,27.93839767,125.1
car_1,guitar_2,0.831511508,1.067898874,0.967049667,1.153239999,1.683191594,1.261993965,1.079515422,1.059379109,1.174858264,1.223737375,0.750529665,1.04747497,1.247508764,1.028547549,1.078161996,0.885385402,0.801552831,1.199771536,1.298575977,1.134225856,0.2617895,28.59046108,129.14
car_1,guitar_3,1.132078826,1.163596612,0.807689767,0.910991567,0.620816484,1.17994887,1.349694585,0.972087891,1.03598191,1.221212929,1.168942095,1.199380908,1.25055382,1.131381579,1.196281991,1.23596861,1.191266006,1.09781377,1.314427378,1.014354461,0.2504159,31.33551229,127.29
car_1,guitar_4,0.86381211,0.972442454,0.749997954,0.973198308,0.549719093,1.118952618,1.093377484,1.264925462,1.018455508,1.056513418,1.029735089,1.095130076,1.12225596,0.670774706,1.222527777,1.157331638,0.80653731,1.019983521,1.046157278,0.615093204,0.26306707,29.49457657,123.08
car_1,guitar_5,1.129541762,1.202252985,0.925341838,0.955990445,1.433674268,0.963112449,0.82314498,0.880906602,1.069992362,0.959363135,1.182279114,1.115237131,1.061716975,1.122822635,0.538812703,1.430184156,1.030815395,1.029232859,0.988790747,1.058574325,0.2555063,31.65854624,123.04
car_1,lamp_1,0.930568859,0.797407789,1.191090476,1.120407367,0.63165621,0.931890176,0.745692844,0.905602613,0.859045348,0.802928272,0.885986073,0.891432472,1.345460083,0.926476637,0.60936022,0.929846664,0.869361365,0.640805694,1.439839017,0.810036877,0.2297789,34.30836411,128.79
car_1,lamp_2,1.271146084,1.176428634,1.158352838,0.841895459,0.336566632,0.988935207,1.263378178,0.663133279,0.830886399,1.092295033,1.395179199,1.073407296,1.316197819,1.019356656,0.648278942,1.159496156,0.907730906,1.003320133,1.264549937,0.932659754,0.26483685,33.18180191,144.38
car_1,lamp_3,1.070498468,0.854946502,0.601925688,0.921743667,1.642989366,0.567221991,0.770850599,0.515942645,0.980478023,0.834650476,1.045321967,0.823269355,1.071620376,0.881971274,1.162543503,0.925563122,1.189586612,0.767466164,0.45256701,0.975771443,0.2701112,27.21636782,124.65
car_1,lamp_4,1.422159657,1.136608668,0.755685953,0.58274469,0.784311829,1.462394208,1.031952778,1.423993239,1.141968654,1.076980122,1.307714112,1.139745322,1.05324352,0.866478164,0.612510053,1.080043651,1.00038458,0.979995486,0.942875707,0.89367568,0.252238,39.88486629,155.24
car_1,lamp_5,1.297969785,1.221322543,0.897605705,0.84204464,1.181955448,1.489365309,1.246305294,1.261584934,1.065929731,1.061035066,1.33083622,1.246861507,1.297947501,1.121309062,1.249011548,1.141294682,1.087727368,0.972321909,1.339459436,1.110493271,0.270952,34.23434196,130.75
car_2,car_3,1.115200003,0.903151425,0.636724328,0.965576927,1.50370767,1.075845862,1.106838728,0.838272233,1.228476781,0.933861353,0.931100671,1.070792298,1.182617657,1.148426324,1.038835821,1.218488518,0.95379971,1.045265543,1.230902491,1.268631784,0.1249864,4.787215003,94.301
car_2,car_4,0.961766048,1.255565373,0.800281516,1.006795666,0.670239727,1.326908781,0.972909144,1.316880036,1.123390591,1.04989833,1.153969864,1.089125595,0.930353175,1.065080859,0.934634251,1.053590731,0.933470868,0.982000864,1.082754909,1.050496038,0.08264947,9.035414452,47.759
car_2,car_5,1.034236424,0.842582952,1.443501977,1.331087064,1.45390581,1.002865928,1.199083136,0.8730174,0.881173018,1.035328045,0.995269933,0.837293627,0.831080019,0.792782774,1.278235984,0.711527061,0.987706394,0.762238728,0.867992445,0.937016204,0.1134995,12.75038582,97.825
car_2,guitar_1,0.739140075,0.967311056,1.058694989,1.147177499,0.91180513,1.027368343,1.264692732,0.88137354,0.850293235,1.167848429,1.298928836,1.013886036,0.904204777,1.069670579,1.249893199,1.079416779,1.541257341,1.145706574,0.653018905,0.796346686,0.30518645,34.90251336,80.609
car_2,guitar_2,0.866986817,0.943608808,0.789149161,0.980217244,0.861311219,1.034780282,0.881843695,0.883333949,0.771677339,0.81871488,0.800616785,0.867724068,1.171895353,0.906467271,0.867903831,1.068866378,0.666253359,1.04897119,0.994682868,0.730112335,0.29321826,35.00230078,79.811
car_2,guitar_3,1.241370316,1.294343807,1.036986884,0.988551288,1.231618843,1.168413669,0.97081639,1.399129079,1.111147862,0.89854245,1.167765449,0.860990487,1.154311794,0.999510903,1.085262356,1.191932998,0.9148853,1.02276279,1.607978801,1.433448772,0.2748369,38.32403607,81.583
car_2,guitar_4,0.842175168,0.928310119,0.83198126,0.920945019,0.478208066,0.821419151,0.622318095,0.656631928,0.68336351,0.635657917,0.668715516,0.985252481,1.143576929,0.519356281,0.854433678,0.897078597,0.776227805,0.758276211,0.759638385,0.702716452,0.28511494,36.12332486,78.73
car_2,guitar_5,0.632428785,1.008748742,0.881521742,0.751053399,1.612024318,0.673837375,0.908390355,0.916529949,0.785386928,0.578264964,0.941169116,0.947157764,1.121064723,1.032660644,1.185870692,1.159988748,0.817012457,1.042805979,0.746556549,0.915406813,0.29983157,38.31409784,80.841
car_2,lamp_1,0.934883533,1.125158592,0.542055687,0.833609405,0.54511414,1.190323363,1.163677861,1.22807368,1.017484814,1.165885379,1.27963328,1.136458795,1.06429263,1.254163367,1.022748068,1.080435641,1.484234589,1.290201187,1.462622973,1.10117407,0.2747925,37.33407986,86.872
car_2,lamp_2,1.246572925,1.221361738,1.074267846,0.665655666,0.598456311,1.063892704,0.817227512,1.301754698,1.195649225,0.817159249,1.227633128,1.07547988,1.280347179,1.291891969,1.180533842,1.081797124,0.780807862,1.211896213,1.311933815,1.299313295,0.28353095,32.69701602,103.19
car_2,lamp_3,1.044292483,1.024179415,1.101198314,1.03074477,1.538255441,0.980894178,1.017515939,1.234859387,0.99147419,1.049988449,1.177660126,1.0084025,1.035013268,1.059245415,0.758988994,1.085471584,1.026365167,1.060754721,0.45318938,0.970723019,0.2773254,31.00621149,99.169
car_2,lamp_4,0.937172008,1.155798324,0.761736692,0.954650068,1.064901908,1.260480902,1.022929469,1.029855152,1.084519338,0.905536986,0.929484857,1.162671302,1.108903667,0.7591,1.260981974,1.009689832,0.756711248,1.059494162,0.984208255,0.727901604,0.29405266,41.58155881,109.02
car_2,lamp_5,0.887765598,0.811132509,1.326967029,1.031510035,1.656070757,1.016276418,0.926687221,0.91469765,0.898942366,0.638527503,0.53137403,0.861981653,0.936718675,0.823112514,1.078060801,0.915104709,0.768559204,1.012865454,1.254064465,1.034877077,0.2915469,33.13070604,73.53
car_3,car_4,0.889014963,1.075209429,1.089417677,1.393319316,1.371651704,0.837256583,1.071196685,1.236276937,1.185637128,1.198493227,0.965868074,1.185479541,1.250080607,1.056633237,1.669825604,0.827389823,1.605267826,0.995732988,1.118496899,1.270907438,0.1012396,9.065778425,104.48
car_3,car_5,0.914480762,1.150659334,1.403565794,1.16568335,0.310001494,0.906037936,1.163876409,1.063675793,1.171535525,1.124164169,1.162708976,0.912723024,1.073582308,1.210119347,0.894666964,1.299020328,1.336392396,1.324016322,0.833300815,1.194627304,0.0602648,9.072637,69.659
car_3,guitar_1,1.354824883,1.169659426,1.126589869,1.233161932,1.067900322,1.227584359,1.063322998,1.16279928,1.119353131,1.113650475,1.278352296,1.183195659,1.034516332,1.164795934,1.103058221,1.062012826,1.084030322,1.254296566,1.262249487,1.304404044,0.27585757,32.45295779,122.74
car_3,guitar_2,1.218175061,1.173642163,0.940514621,1.05464432,0.70221827,1.230650652,1.286266933,1.095879204,1.216054589,1.031274458,1.036603585,1.018993006,1.113467028,1.058219175,1.349188016,1.049624932,1.35254704,1.241441873,1.572827531,1.215111283,0.2319624,32.25482715,127.19
car_3,guitar_3,1.041515565,0.812183354,0.920706842,0.815091557,1.39411868,1.432190838,0.713619838,1.2345965,1.16550704,0.717246362,0.65018278,0.833207711,0.936155098,0.998019167,0.969724914,0.873084983,1.31666357,0.982011465,0.591565972,0.60263069,0.2227594,36.24126408,125.44
car_3,guitar_4,1.486841337,1.191940646,0.966198165,1.08968936,1.496710261,1.092610281,1.263449494,0.859311639,1.108317561,1.143848071,0.944366173,1.002204016,1.089857225,1.200117951,1.224377742,1.058926224,1.380263903,1.417730379,1.743846943,1.090253885,0.22970635,33.50727397,115.12
car_3,guitar_5,1.195259241,0.865946922,1.046940746,1.10956363,0.295282981,0.739154195,0.49391845,0.63507687,0.959721918,1.045615488,0.94981883,0.94722759,1.134298674,0.986321791,1.004710729,1.017279659,1.199854684,1.039680126,0.844903379,0.971168075,0.26723766,35.97015572,120.78
car_3,lamp_1,1.127132731,1.100990257,0.747040463,0.981863309,1.634594098,1.081203297,1.10607247,1.205406027,1.002527381,0.963717053,1.085380052,1.095435227,1.09697724,0.852520683,1.608224815,0.924123422,1.264714613,0.876008927,1.10088649,1.190192651,0.19666475,36.24981328,124.55
car_3,lamp_2,1.278895762,0.916681019,1.350862363,1.099789953,1.826817144,1.066714544,0.803527358,1.160348848,0.91270295,0.772900208,0.856286885,0.885969267,0.573859706,0.674385888,0.440910273,1.003637574,0.600552692,0.918752584,0.904473183,0.435442103,0.24400365,33.19514725,141.14
car_3,lamp_3,1.250118672,1.117894418,0.927182655,1.278676444,0.238081319,1.175589371,1.07150847,1.209775171,1.058924913,1.43948341,1.325033883,1.330691463,0.877986124,1.034944106,0.876418932,0.969593095,0.296630181,0.824982891,0.910425319,1.007408407,0.2186064,31.6851149,132.69
car_3,lamp_4,1.23838586,1.141558035,0.917972101,0.834598922,1.054226385,0.920153427,1.113400789,1.248259174,1.016749684,0.800061235,1.060136327,0.875711245,1.139223691,1.001652937,1.241977926,1.224435033,1.543777193,1.18894085,1.070486369,1.184920337,0.20823836,39.58856805,145.81
car_3,lamp_5,1.426200743,1.078569881,1.084444736,0.641466313,0.381960872,1.16586249,1.012703855,0.795477345,0.855428159,0.985271522,1.108793852,1.01038567,1.172749183,1.03131661,0.996652543,1.100427522,1.455894213,1.089486944,1.16167703,1.044877908,0.2517133,33.48018738,126.85
car_4,car_5,0.937577345,1.037765713,0.930127214,0.98927206,1.335828507,1.004770427,1.41815923,1.134817765,1.288791015,1.278933177,1.243052894,1.050564847,1.169741136,1.057205749,1.217578645,1.323395631,0.690373702,1.18219768,1.217038473,1.101322926,0.1059263,9.341327784,102.32
car_4,guitar_1,0.938844089,0.99689685,0.906804182,0.904646097,1.321289373,0.729424829,0.803668082,0.963034108,0.879451691,0.657647715,0.818743372,0.805992066,1.19982262,0.824146927,0.985036656,1.367128517,1.069748779,0.736800444,1.004910726,0.783011212,0.30091536,35.09858593,78.344
car_4,guitar_2,1.017155465,1.270466685,1.221244658,1.263979499,1.256683304,1.043056445,1.17581257,1.159115576,0.931504823,1.147508305,1.043667114,1.040850241,1.213390187,1.21758898,0.650886723,1.176145605,0.89474164,1.11650527,0.959871717,1.176273002,0.2762223,35.39081529,82.305
car_4,guitar_3,1.022404124,0.946637749,1.067191058,1.0284258,0.862671575,1.056248848,1.267936732,0.911718093,0.700982876,0.970143594,0.923076168,0.945352629,1.02119321,1.069894899,1.05173561,0.958938087,0.771929713,1.09471599,0.891007305,1.291711419,0.2651769,37.67088521,80.129
car_4,guitar_4,1.12175805,1.101105715,1.075059346,1.217081644,0.485527657,1.234759679,1.212774909,1.33501697,1.081930753,1.084912781,1.122834682,1.284124852,1.165388111,1.213833091,0.878571703,1.303331194,0.837074819,0.965553344,0.876955324,0.871708886,0.26184255,36.62259643,78.814
car_4,guitar_5,1.173262698,1.05966246,1.133110134,1.078829093,1.379499574,1.187517383,0.756833792,1.038681914,1.101724185,1.2008032,1.161912698,1.158965207,1.244677299,1.103161138,1.123685472,1.366388706,0.927580681,1.118152147,0.990958828,0.790305949,0.2935599,37.93741565,80.948
car_4,lamp_1,0.989164129,0.903794993,0.830058537,0.96929447,0.766734493,1.019563316,0.820454735,0.804448319,0.815251381,0.686770566,0.7223587,0.759725546,0.819673992,1.017894362,0.621356136,0.950793492,0.913118321,0.696339524,0.883067972,0.776806008,0.2372366,38.43171713,87.684
car_4,lamp_2,1.396583593,0.915471266,0.873909956,0.988525706,0.642259966,0.754544991,1.072557161,0.531687165,0.849918694,1.156722953,1.323668818,1.138657017,1.08365838,1.03564553,1.264673024,1.116466188,1.364663833,1.094528388,0.93810959,1.205466803,0.2768253,40.51358283,102.18
car_4,lamp_3,1.14201991,0.878206189,1.334762864,0.95746055,1.516497385,0.941386075,0.606642637,0.675010834,1.0538698,0.793967401,0.993480377,0.855570216,1.125002979,0.953357143,0.813694667,0.897374619,1.472337105,1.011441371,1.210351296,1.182898078,0.2376428,33.38863529,105.16
car_4,lamp_4,1.358866558,1.147559216,0.731056696,1.102588493,0.699427617,1.087754308,1.115545797,1.020361534,1.161482916,1.50456413,1.207451416,1.347510103,1.140703932,1.117139939,1.050084317,1.47985844,0.561209598,1.368130054,0.817719244,0.820288988,0.25086635,43.89080959,107.64
car_4,lamp_5,1.462083897,1.21912971,1.142179677,1.242839019,1.309858286,1.235775711,1.38180456,1.281168496,1.266715741,1.297048174,1.419948821,1.133318766,1.135242547,0.947227022,1.364104762,1.379299975,0.797242116,0.962891609,0.852548457,0.881009228,0.292081,41.24508986,73.865
car_5,guitar_1,1.067259852,0.935544176,0.962543359,0.552955395,0.954360641,1.105778271,1.152702905,0.710060227,1.210620933,1.107134762,1.298320645,1.134160932,0.912659945,0.858101523,0.341003989,0.910243473,0.91012113,0.998435821,0.929394158,0.659233366,0.30862755,27.73844853,123.79
car_5,guitar_2,1.292922441,0.89439766,1.17913725,0.974407562,0.794692026,1.054702985,0.996135772,0.991213191,1.156862266,1.032060827,1.028578121,0.982456757,1.242295095,1.028480585,1.471206059,1.072837288,1.179253625,0.829659343,1.37637179,1.017934955,0.2697487,28.49066497,127.02
car_5,guitar_3,0.820550299,1.149732748,1.113735911,1.490803677,1.265209182,1.437955364,0.751181574,1.295185389,1.060319476,1.073897711,0.893707347,1.003301491,0.961374092,1.027988687,0.855793244,0.854694332,0.290337517,0.837082531,1.173623939,1.014428473,0.2553173,28.92481551,125.59
car_5,guitar_4,1.12247867,0.859496876,1.231785091,1.220910743,1.280330224,1.047941931,0.925191067,0.961961432,1.07584639,0.982526068,1.262972629,1.233904383,1.026174362,1.006055863,1.082670718,0.697701369,1.110001867,0.641081031,1.241089683,1.322263788,0.2641756,29.59020167,118.36
car_5,guitar_5,1.000202236,1.135802623,0.690621559,0.98583847,0.261860969,1.113830665,1.387786454,1.265911988,1.108822572,1.069350441,1.07444628,0.976053004,0.756743536,0.88516166,1.445787035,0.886099851,1.070812021,0.955529233,1.270602468,1.143888881,0.2989397,29.77043529,122.07
car_5,lamp_1,1.222734122,1.263146621,1.361538033,1.584295841,1.879204403,1.19774288,1.253225739,1.209605924,1.353817389,1.394607778,1.323005673,1.002522187,1.345736509,1.308956336,1.414233554,1.223629587,1.267377043,1.309383281,1.184072499,1.37966784,0.22185624,31.05218971,124.47
car_5,lamp_2,1.151988097,1.22591029,0.931460845,1.340106576,1.831390887,1.158538967,0.967793634,1.325850204,1.393996139,1.153917503,0.746928143,1.151325569,1.221252864,1.276180544,1.248285735,1.079632183,1.401040988,1.185723194,1.485915774,1.25529937,0.24067736,29.2417084,130.51
car_5,lamp_3,1.254288346,1.168011325,0.976156288,0.859078488,0.177357607,1.136349937,1.430089733,1.326903222,0.941334984,1.070284041,1.133264208,1.250781084,1.127242225,0.921102332,0.934536728,1.318195488,1.238308156,1.232306371,0.658462402,0.614830149,0.22093964,28.67230632,130.81
car_5,lamp_4,0.993745025,0.862082044,0.977433066,1.233208424,1.281037478,0.803579478,0.923883795,0.947823452,0.901311433,0.982593404,0.74687208,0.801426237,1.003673902,1.127437571,1.07305931,0.823227253,0.801029276,0.899201539,1.340548695,1.490894698,0.2021007,33.93692329,150.71
car_5,lamp_5,0.955001645,1.053676344,0.948080445,0.896149962,0.38644759,0.904871984,0.861445898,0.824969515,1.121745405,0.978767889,0.84062771,0.78316593,0.92791899,1.095960613,0.582814587,0.729249687,0.711685977,0.746130303,1.275177392,1.373405752,0.2629305,29.62537038,124.27
guitar_1,guitar_2,0.866455514,0.854387696,1.04830342,0.819028163,1.234989395,1.146440652,1.310111991,0.956220103,1.049383307,1.172494369,1.030771999,0.974033719,0.962575834,0.979272412,1.15063541,0.949110953,1.490141935,1.140958726,0.903166582,1.073349188,0.06272435,5.149758788,49.522
guitar_1,guitar_3,1.334945559,1.212596384,1.469029916,1.708033978,1.386360348,0.977505125,1.396396046,1.333416636,1.235377363,1.332146683,1.149314263,1.027425348,1.19226099,1.535759496,0.910797562,1.185690009,1.014410755,1.526607063,1.359695878,1.476641246,0.08332235,7.22343774,38.26
guitar_1,guitar_4,0.646337264,0.949520775,1.185941238,0.94251454,0.68865519,1.247345067,1.004426659,1.206039453,0.903334749,1.063458447,0.961036404,1.015617169,1.080327394,1.166673021,0.876874592,0.79971225,1.434555782,0.738621964,0.873507171,0.917028206,0.06229484,5.19849126,53.746
guitar_1,guitar_5,0.720552965,0.979257115,0.833527892,1.145686289,1.20672485,1.295252948,1.194213141,1.424039204,1.082112392,1.148075526,0.986923241,1.13121467,0.899521977,1.005594424,1.371090961,0.938454293,1.316337833,1.11974807,1.03179992,1.138666503,0.0407604,5.403197433,49.576
guitar_1,lamp_1,1.101223393,1.031588848,0.920274072,1.33325096,0.967045711,1.193998497,1.121742209,1.233323209,0.884602654,0.803976891,0.558425327,0.881929325,1.18938361,1.166836465,1.327255323,0.862103167,0.547514297,0.956818144,1.306123261,1.102286809,0.2132632,20.68706697,91.772
guitar_1,lamp_2,0.919464151,1.0049306,1.101298884,1.358266979,1.144349567,0.75286137,1.451144512,1.061637577,1.152948082,1.364783359,1.048114963,0.909209494,1.295528083,1.092551512,1.333180796,1.241955155,1.089979845,1.242393261,1.331028666,1.299766062,0.1382409,22.14460303,128.55
guitar_1,lamp_3,0.774292998,1.132342855,1.165877593,0.818327772,0.962503602,0.932382672,0.612406782,1.006925557,0.971443553,0.747291296,0.872710093,0.991315518,1.007890553,0.655944899,0.972714883,0.995361313,1.0159455,1.010628043,0.689943208,0.9918954,0.27653646,12.63954959,104.71
guitar_1,lamp_4,0.99881394,0.814312839,1.270040943,1.438893287,1.159101141,1.378374669,1.145648097,1.355784007,1.452917615,1.49577625,0.994173658,1.296137474,1.060912701,1.336941878,1.047696702,0.810505293,1.168496509,1.130577588,0.940148568,1.133994287,0.2536871,26.21478795,107.43
guitar_1,lamp_5,0.71153233,0.911043508,1.217063817,1.329571114,0.839157315,1.08041909,1.163793774,1.242178338,1.152998519,1.448128975,1.066882217,1.013103661,1.18868462,1.291664877,0.589217718,0.811140959,1.017094359,1.046704519,1.164979348,0.967839991,0.15399957,24.03697871,101.17
guitar_2,guitar_3,1.177625586,1.154000939,1.163198466,1.218509833,1.25977369,1.007279007,1.221668021,1.118119828,0.863640376,1.009184004,0.917615992,1.069921481,1.114442419,1.283791828,1.23005276,1.147864103,1.12299358,0.95191256,1.250801982,1.097262884,0.0440128,5.781445042,52.19
guitar_2,guitar_4,0.859901793,0.751273593,0.846477088,0.750859644,1.207309371,0.817600584,0.706099267,0.925545438,0.615072813,0.407314221,0.776255655,0.976451795,0.557913484,0.740382916,0.496414888,0.729914155,0.323917466,0.739432064,0.485395167,0.748720577,0.06033975,2.368724891,59.147
guitar_2,guitar_5,0.978009774,0.953214504,1.10515287,1.04206749,0.637734925,0.967059227,1.296228258,1.14812948,0.895814249,0.837317409,0.986024993,0.989039771,0.836401479,0.58677541,0.80780718,1.041473475,0.397160424,0.966013619,0.966630445,0.882198779,0.0929103,3.066487632,56.189
guitar_2,lamp_1,0.894985696,1.183240738,0.853875547,0.866396565,1.229310082,1.053063769,0.848578005,1.107547002,0.935254902,1.212015701,1.123088384,1.173663089,0.859111989,0.764605397,0.769288378,0.788399602,1.118480877,0.954821485,0.704263525,0.985082962,0.17725885,23.16507078,91.168
guitar_2,lamp_2,1.103724249,1.066965857,0.963036089,0.995408778,1.319781236,1.057136774,0.937693129,1.230896859,0.948174528,0.657260112,1.335744476,1.150461511,0.871670481,1.000945042,1.135452121,0.911359415,0.975265859,0.919246457,0.928274445,1.191287878,0.1258991,20.67834874,127.09
guitar_2,lamp_3,1.041645493,1.230724448,0.706585616,0.790848751,0.607382033,1.011886335,1.217468297,0.974245434,1.008299278,1.04653035,1.232519143,1.067290859,1.15766942,1.066239313,0.948449829,0.955853849,1.339798603,1.217371496,1.342649202,0.869512632,0.26409024,9.719616286,103.77
guitar_2,lamp_4,0.926005109,0.880426867,0.971561668,1.101982834,1.418700977,0.840967646,1.017556248,0.949591297,1.063347492,0.845511526,1.097000283,1.179250227,0.67623562,0.736303158,1.111566253,0.677677519,0.559757386,0.793053957,0.823298962,0.835267493,0.2215833,26.84046271,107.14
guitar_2,lamp_5,0.84151575,0.864028237,1.227653015,1.267596812,1.28017239,0.960456999,1.037112943,1.010953801,0.887286168,0.827275745,1.068431129,0.959370123,0.941342932,0.882288957,1.24325206,0.774267385,0.790197601,0.885267296,0.633364062,1.021205784,0.17869085,23.03948266,98.007
guitar_3,guitar_4,1.074685314,1.256499334,0.911351672,1.14063818,1.169925391,0.926774005,1.162945634,1.203573852,1.022630493,0.992753793,0.993439344,0.986508643,0.784016616,0.889005125,1.578156096,0.867510077,0.971820815,1.042030826,1.384902642,1.357644974,0.06131876,4.792457838,57.098
guitar_3,guitar_5,1.25544225,0.864751112,1.238369569,0.969321722,1.098579113,1.088637896,0.941614833,0.937423572,1.040066426,1.074841749,0.964713756,1.10823675,1.079128175,1.185353182,1.22104127,0.952919873,1.062212278,0.769338425,1.1329534,1.044917896,0.09627527,5.554328413,46.184
guitar_3,lamp_1,1.017586219,0.961378066,1.074979158,0.598709631,0.684644497,0.813813333,1.406937669,0.703225113,0.8117466,0.886010842,1.239323832,1.010311288,0.726100462,1.065190541,0.879024126,1.012349621,1.282279785,0.979087145,0.742780982,1.040545185,0.169714,23.65063876,88.338
guitar_3,lamp_2,0.917542745,0.676620422,1.059867157,0.792282981,0.575709661,0.994489209,0.488086641,0.804715846,0.995660573,0.9297155,0.815295895,0.768012479,0.999795331,0.928037283,1.038676493,0.961653548,1.211980525,0.732756841,0.634517759,0.680285476,0.11472666,17.79697286,126.76
guitar_3,lamp_3,0.970957819,1.098820971,1.155995056,1.383932934,1.269557399,1.061155308,1.2343151,0.844860468,1.232547411,1.38611077,1.347207789,1.252803227,1.206055515,1.253099202,1.136832238,1.215476969,1.285641665,1.21609988,1.349591306,0.966759501,0.2443899,10.78333587,107.73
guitar_3,lamp_4,1.143423941,1.008325528,0.817197996,0.66493422,0.946788792,0.960170316,0.961472008,0.899742604,0.794080145,0.821240095,0.939126274,1.070672226,0.768664197,0.888322534,1.141794898,1.009229403,0.776816206,0.910932489,1.063496371,1.311277268,0.2318808,26.31849463,103.33
guitar_3,lamp_5,1.032121303,1.218889599,1.053304204,0.794392215,1.179713013,0.871478369,0.692230189,1.176334413,1.032617227,0.76991079,1.113612288,0.96605173,0.905753034,0.972491365,1.11589932,1.051367448,0.576585044,0.765409753,0.941345612,1.046140435,0.1554575,19.71709146,99.235
guitar_4,guitar_5,0.924143337,0.980146585,1.355432188,1.309522727,1.430657166,0.771495879,1.223550466,0.876658,0.912471468,0.833373916,0.717432075,0.8346256,0.874203252,1.045054938,1.015958209,0.851910408,0.559642696,1.015466894,0.94245233,1.053822125,0.0625514,2.13673343,37.652
